movieId,clean_title,Total_Ratings,Average_Rating
74530,Percy Jackson & the Olympians: The Lightning Thief,7,2.357142857142857
74545,"Ghost Writer, The",7,3.7857142857142856
72733,Invictus,7,3.857142857142857
1184,Mediterraneo,7,3.9285714285714284
6001,"King of Comedy, The",7,4.071428571428571
4450,Bully,7,3.642857142857143
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),7,3.5714285714285716
7701,Look Who's Talking Too,7,1.7857142857142858
49822,"Good Shepherd, The",7,3.142857142857143
1948,Tom Jones,7,3.642857142857143
1951,Oliver!,7,3.5714285714285716
3197,"Presidio, The",7,2.857142857142857
79357,Mr. Nobody,7,4.142857142857143
79428,Dinner for Schmucks,7,3.2857142857142856
1056,Jude,7,3.0714285714285716
6250,Dreamcatcher,7,2.642857142857143
6290,House of 1000 Corpses,7,2.7142857142857144
71254,Gamer,7,3.4285714285714284
7380,Ella Enchanted,7,3.357142857142857
52319,Inglorious Bastards (Quel maledetto treno blindato),7,3.5714285714285716
325,National Lampoon's Senior Trip,7,2.5
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",7,3.857142857142857
3134,Grand Illusion (La grande illusion),7,3.7142857142857144
6213,Tears of the Sun,7,2.642857142857143
3099,Shampoo,7,3.0714285714285716
3102,Jagged Edge,7,3.5714285714285716
1202,Withnail & I,7,3.857142857142857
1866,"Big Hit, The",7,2.9285714285714284
7381,"Whole Ten Yards, The",7,3.142857142857143
7396,Scenes From a Marriage (Scener ur ett äktenskap),7,4.0
7419,After Hours,7,3.7857142857142856
69436,Year One,7,2.7857142857142856
1354,Breaking the Waves,7,4.071428571428571
6484,Hollywood Homicide,7,2.9285714285714284
1863,Major League: Back to the Minors,7,2.4285714285714284
3066,Tora! Tora! Tora!,7,3.9285714285714284
3068,"Verdict, The",7,4.357142857142857
255,"Jerky Boys, The",7,2.0714285714285716
274,Man of the House,7,2.9285714285714284
122896,Pirates of the Caribbean: Dead Men Tell No Tales,7,3.7857142857142856
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),7,2.142857142857143
40148,Revolver,7,3.357142857142857
40339,Chicken Little,7,2.2857142857142856
2202,Lifeboat,7,4.357142857142857
2203,Shadow of a Doubt,7,4.142857142857143
31225,Coach Carter,7,3.0714285714285716
1286,Somewhere in Time,7,3.0714285714285716
2750,Radio Days,7,3.142857142857143
3024,Piranha,7,2.642857142857143
3036,"Quest for Fire (Guerre du feu, La)",7,3.7857142857142856
7375,"Prince & Me, The",7,3.0714285714285716
2729,Lolita,7,3.5
2730,Barry Lyndon,7,3.7142857142857144
53129,Mr. Brooks,7,4.0
133771,The Lobster,7,4.0
134170,Kung Fury,7,3.7142857142857144
135436,The Secret Life of Pets,7,3.0714285714285716
3811,Breaker Morant,7,3.9285714285714284
132046,Tomorrowland,7,2.5
229,Death and the Maiden,7,3.4285714285714284
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",7,3.857142857142857
6380,Capturing the Friedmans,7,3.9285714285714284
69278,Land of the Lost,7,3.2142857142857144
53460,Surf's Up,7,3.5
53468,Fido,7,3.2857142857142856
64622,"Reader, The",7,3.2142857142857144
1445,McHale's Navy,7,2.142857142857143
1446,Kolya (Kolja),7,4.428571428571429
6639,Wait Until Dark,7,3.4285714285714284
6645,THX 1138,7,3.7857142857142856
4159,3000 Miles to Graceland,7,2.7142857142857144
4225,"Dish, The",7,4.0
1840,He Got Game,7,3.2142857142857144
65216,Defiance,7,3.9285714285714284
65682,Underworld: Rise of the Lycans,7,3.642857142857143
65802,Paul Blart: Mall Cop,7,2.7142857142857144
1432,Metro,7,2.7142857142857144
64497,"Day the Earth Stood Still, The",7,2.7857142857142856
64575,Doubt,7,3.357142857142857
54256,Hot Rod,7,3.142857142857143
2936,Sullivan's Travels,7,4.0
2946,Help!,7,3.357142857142857
61160,Star Wars: The Clone Wars,7,2.357142857142857
1542,Brassed Off,7,3.7142857142857144
60937,"Mummy: Tomb of the Dragon Emperor, The",7,2.642857142857143
4068,Sugar & Spice,7,2.7142857142857144
4109,Flowers in the Attic,7,2.5714285714285716
140715,Straight Outta Compton,7,4.214285714285714
2240,My Bodyguard,7,3.857142857142857
36527,Proof,7,3.5714285714285716
6721,Once Upon a Time in China (Wong Fei Hung),7,3.357142857142857
62644,"Wave, The (Welle, Die)",7,3.5714285714285716
6763,Duplex,7,2.4285714285714284
2764,"Thomas Crown Affair, The",7,4.0
1855,Krippendorf's Tribe,7,2.5714285714285716
2906,Random Hearts,7,2.5714285714285716
2907,Superstar,7,3.5714285714285716
1646,RocketMan (a.k.a. Rocket Man),7,2.142857142857143
58154,"Other Boleyn Girl, The",7,3.7857142857142856
1627,U Turn,7,3.357142857142857
1694,"Apostle, The",7,3.0
2846,"Adventures of Milo and Otis, The (Koneko monogatari)",7,3.857142857142857
2815,Iron Eagle,7,2.2857142857142856
34534,Four Brothers,7,3.5714285714285716
34323,"Devil's Rejects, The",7,3.7142857142857144
2316,Practical Magic,7,3.2142857142857144
149354,Sisters,7,2.5
4056,"Pledge, The",7,3.2857142857142856
58162,Run Fatboy Run,7,3.0
6868,Wonderland,7,3.4285714285714284
6880,"Texas Chainsaw Massacre, The",7,1.8571428571428572
32017,"Pacifier, The",7,2.7142857142857144
4,Waiting to Exhale,7,2.357142857142857
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,7,2.7142857142857144
2351,"Nights of Cabiria (Notti di Cabiria, Le)",7,4.285714285714286
4006,Transformers: The Movie,7,3.357142857142857
2354,"Rugrats Movie, The",7,2.5
33669,"Sisterhood of the Traveling Pants, The",7,3.0714285714285716
33672,Lords of Dogtown,7,3.0
2328,Vampires,7,2.4285714285714284
87,Dunston Checks In,7,2.5
126,"NeverEnding Story III, The",7,2.0
7036,Teen Wolf,7,3.142857142857143
7139,In America,7,3.857142857142857
2829,"Muse, The",7,3.0714285714285716
1681,Mortal Kombat: Annihilation,7,1.9285714285714286
1689,"Man Who Knew Too Little, The",7,2.2142857142857144
662,Fear,7,3.2857142857142856
45210,United 93,7,4.142857142857143
3521,Mystery Train,7,3.4285714285714284
96861,Taken 2,7,3.2857142857142856
700,Angus,7,3.2142857142857144
704,"Quest, The",7,2.5714285714285716
2492,20 Dates,7,3.0
2500,Jawbreaker,7,2.0
43836,"Pink Panther, The",7,2.857142857142857
5004,"Party, The",7,3.5
98124,"Batman: The Dark Knight Returns, Part 1",7,3.9285714285714284
97836,Here Comes the Boom,7,2.5714285714285716
2349,Mona Lisa,7,3.5
167746,The Lego Batman Movie,7,3.7142857142857144
72,Kicking and Screaming,7,3.2142857142857144
85,Angels and Insects,7,3.857142857142857
7624,School Ties,6,2.75
82854,Gulliver's Travels,6,1.8333333333333333
82852,Little Fockers,6,1.8333333333333333
3889,Highlander: Endgame (Highlander IV),6,2.25
1454,SubUrbia,6,3.75
1004,"Glimmer Man, The",6,3.0
6062,Lost in La Mancha,6,3.0833333333333335
64231,Punisher: War Zone,6,3.0
103339,White House Down,6,2.9166666666666665
66297,Futurama: Into the Wild Green Yonder,6,3.5
501,Naked,6,3.6666666666666665
103372,"Heat, The",6,3.4166666666666665
3181,Titus,6,3.9166666666666665
3177,Next Friday,6,3.25
5942,"Hot Chick, The",6,2.8333333333333335
5941,Drumline,6,2.9166666666666665
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",6,3.4166666666666665
64030,Transporter 3,6,2.6666666666666665
26133,"Charlie Brown Christmas, A",6,4.0
472,I'll Do Anything,6,2.5833333333333335
459,"Getaway, The",6,2.25
3238,Eye of the Beholder,6,1.5833333333333333
62113,How to Lose Friends & Alienate People,6,2.8333333333333335
61,Eye for an Eye,6,3.75
48520,Employee of the Month,6,2.8333333333333335
2042,D2: The Mighty Ducks,6,2.5833333333333335
2036,Blank Check,6,2.25
46974,World Trade Center,6,2.6666666666666665
569,Little Big League,6,2.6666666666666665
6212,Bringing Down the House,6,1.9166666666666667
444,Even Cowgirls Get the Blues,6,2.3333333333333335
548,Terminal Velocity,6,2.75
1389,Jaws 3-D,6,1.4166666666666667
429,Cabin Boy,6,2.0
108156,Ride Along,6,3.1666666666666665
5792,Roger Dodger,6,3.6666666666666665
69069,Fired Up,6,3.5833333333333335
1365,Ridicule,6,3.5833333333333335
1361,Paradise Lost: The Child Murders at Robin Hood Hills,6,4.083333333333333
68952,Drag Me to Hell,6,3.75
556,"War Room, The",6,3.3333333333333335
108945,RoboCop,6,2.3333333333333335
7757,Jason and the Argonauts,6,3.5
108928,"Monuments Men, The",6,2.6666666666666665
60161,Futurama: The Beast with a Billion Backs,6,3.5
27317,Audition (Ôdishon),6,3.75
414,"Air Up There, The",6,2.3333333333333335
3266,Man Bites Dog (C'est arrivé près de chez vous),6,4.5
3090,Matewan,6,4.166666666666667
3079,Mansfield Park,6,3.0833333333333335
1593,Picture Perfect,6,2.8333333333333335
110771,"Other Woman, The",6,2.9166666666666665
6322,Confidence,6,2.8333333333333335
45726,"You, Me and Dupree",6,2.1666666666666665
4102,Eddie Murphy Raw,6,3.5
7460,Coffee and Cigarettes,6,3.5833333333333335
2506,"Other Sister, The",6,3.3333333333333335
2504,200 Cigarettes,6,3.1666666666666665
2497,Message in a Bottle,6,2.9166666666666665
101112,Oz the Great and Powerful,6,3.0833333333333335
69306,"Taking of Pelham 1 2 3, The",6,3.1666666666666665
8968,After the Sunset,6,3.5833333333333335
1594,In the Company of Men,6,4.083333333333333
6338,Daddy Day Care,6,2.3333333333333335
5585,Ernest Scared Stupid,6,2.0833333333333335
354,Cobb,6,3.3333333333333335
347,Bitter Moon,6,3.5
346,Backbeat,6,3.5
100383,Side Effects,6,3.9166666666666665
7379,The Alamo,6,3.5
84601,Unknown,6,3.3333333333333335
2676,Instinct,6,3.1666666666666665
81156,Jackass 3D,6,3.9166666666666665
2099,Song of the South,6,3.4166666666666665
2093,Return to Oz,6,3.0
2092,"Return of Jafar, The",6,2.4166666666666665
45440,Art School Confidential,6,3.3333333333333335
45732,My Super Ex-Girlfriend,6,1.5833333333333333
3063,Poison Ivy,6,2.1666666666666665
27741,"Twilight Samurai, The (Tasogare Seibei)",6,3.8333333333333335
27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",6,3.6666666666666665
2548,"Rage: Carrie 2, The",6,1.8333333333333333
100498,"Good Day to Die Hard, A",6,2.0833333333333335
8869,First Daughter,6,3.3333333333333335
5479,K-19: The Widowmaker,6,3.5
3835,"Crush, The",6,2.1666666666666665
3841,Air America,6,2.8333333333333335
3041,Meatballs Part II,6,2.0833333333333335
6461,"Unforgiven, The",6,3.8333333333333335
27821,"Interpreter, The",6,3.25
27772,Ju-on: The Grudge,6,2.5833333333333335
8908,Ladder 49,6,3.6666666666666665
8879,Murder on the Orient Express,6,3.25
6536,Sinbad: Legend of the Seven Seas,6,3.6666666666666665
3032,"Omega Man, The",6,3.6666666666666665
3029,Nighthawks,6,3.25
612,"Pallbearer, The",6,2.5
611,Hellraiser: Bloodline,6,2.4166666666666665
5452,Look Who's Talking Now,6,1.5833333333333333
330,Tales from the Hood,6,3.0
2553,Village of the Damned,6,3.0833333333333335
2549,Wing Commander,6,2.9166666666666665
4158,Monkeybone,6,2.0833333333333335
949,East of Eden,6,3.9166666666666665
948,Giant,6,3.9166666666666665
942,Laura,6,4.333333333333333
1964,Klute,6,4.083333333333333
1995,Poltergeist II: The Other Side,6,1.6666666666666667
627,"Last Supper, The",6,3.3333333333333335
3404,Titanic,6,3.5833333333333335
3007,American Movie,6,3.75
96811,End of Watch,6,3.9166666666666665
96728,"Master, The",6,3.9166666666666665
6591,"Magdalene Sisters, The",6,4.333333333333333
58103,Vantage Point,6,3.4166666666666665
116799,Inherent Vice,6,3.6666666666666665
2579,Following,6,3.8333333333333335
2574,"Out-of-Towners, The",6,2.0
7376,Walking Tall,6,3.0
85780,Family Guy Presents: It's a Trap,6,3.5833333333333335
45221,Stick It,6,2.5833333333333335
45028,"Prairie Home Companion, A",6,3.6666666666666665
1977,Friday the 13th Part IV: The Final Chapter,6,2.5833333333333335
4178,Of Mice and Men,6,3.5
5421,"Dangerous Lives of Altar Boys, The",6,3.5
6619,Uptown Girls,6,2.9166666666666665
5379,"Believer, The",6,4.25
2436,Tea with Mussolini,6,4.25
2432,Stepmom,6,3.0833333333333335
2430,Mighty Joe Young,6,2.8333333333333335
117895,Maze Runner: Scorch Trials,6,1.8333333333333333
5339,Husbands and Wives,6,3.9166666666666665
3392,She-Devil,6,2.3333333333333335
6664,Commando,6,3.5
5319,Nine Queens (Nueve reinas),6,3.5
3422,She's Gotta Have It,6,3.3333333333333335
4233,Tomcats,6,2.0
4215,Revenge of the Nerds II: Nerds in Paradise,6,2.0833333333333335
4211,Reversal of Fortune,6,3.75
4210,Manhunter,6,3.9166666666666665
4205,Mermaids,6,3.1666666666666665
4203,Harley Davidson and the Marlboro Man,6,3.1666666666666665
95543,Ice Age 4: Continental Drift,6,2.9166666666666665
31427,Hide and Seek,6,2.3333333333333335
95088,Safety Not Guaranteed,6,3.75
1334,"Blob, The",6,3.0
6669,Ikiru,6,3.4166666666666665
56801,AVPR: Aliens vs. Predator - Requiem,6,2.5833333333333335
2418,Nothing in Common,6,2.75
56715,Wristcutters: A Love Story,6,4.0
80860,Life as We Know It,6,3.0
85774,Senna,6,3.75
7327,Persona,6,3.75
44788,This Film Is Not Yet Rated,6,3.5
3412,"Bear, The (Ours, L')",6,3.4166666666666665
95207,Abraham Lincoln: Vampire Hunter,6,2.75
119155,Night at the Museum: Secret of the Tomb,6,3.5
55872,August Rush,6,3.5
122898,Justice League,6,2.5
122890,Warcraft,6,3.4166666666666665
3469,Inherit the Wind,6,4.083333333333333
275,Mixed Nuts,6,2.0
71520,"Invention of Lying, The",6,2.3333333333333335
3494,True Grit,6,4.0
2976,Bringing Out the Dead,6,3.4166666666666665
2971,All That Jazz,6,4.083333333333333
7319,Club Dread,6,2.0833333333333335
85881,Win Win,6,3.75
166635,Passengers,6,3.6666666666666665
166534,Split,6,3.3333333333333335
4248,Josie and the Pussycats,6,1.75
3799,Pokémon the Movie 2000,6,1.5833333333333333
1949,"Man for All Seasons, A",6,4.333333333333333
1024,"Three Caballeros, The",6,3.6666666666666665
1018,That Darn Cat!,6,2.4166666666666665
126548,The DUFF,6,3.25
1683,"Wings of the Dove, The",6,4.416666666666667
32011,Cursed,6,2.1666666666666665
71579,"Education, An",6,3.8333333333333335
94780,Snow White and the Huntsman,6,2.8333333333333335
94478,Dark Shadows,6,2.5
127202,Me and Earl and the Dying Girl,6,3.75
44193,She's the Man,6,3.75
2151,"Gods Must Be Crazy II, The",6,3.75
2748,Allan Quatermain and the Lost City of Gold,6,1.8333333333333333
44004,Failure to Launch,6,3.25
3788,Blow-Up (Blowup),6,3.6666666666666665
3770,Dreamscape,6,2.6666666666666665
127198,Dope,6,3.5833333333333335
3511,Ready to Rumble,6,2.25
3550,The Hunger,6,3.6666666666666665
3519,Force 10 from Navarone,6,2.9166666666666665
5048,Snow Dogs,6,2.3333333333333335
8614,Overboard,6,3.0
1255,Bad Taste,6,3.0
2940,Gilda,6,4.0
4978,Lantana,6,3.8333333333333335
2787,Cat's Eye,6,2.4166666666666665
938,Gigi,6,3.25
936,Ninotchka,6,4.0
49932,Inland Empire,6,3.6666666666666665
44397,"Hills Have Eyes, The",6,3.0833333333333335
5039,Dragonslayer,6,4.083333333333333
130490,Insurgent,6,2.8333333333333335
250,Heavyweights (Heavy Weights),6,2.5
2956,Someone to Watch Over Me,6,3.1666666666666665
1797,Everest,6,4.25
33085,"Amityville Horror, The",6,2.25
5016,"Shipping News, The",6,3.0
33164,House of Wax,6,1.8333333333333333
33154,Enron: The Smartest Guys in the Room,6,4.0
33145,"Lot Like Love, A",6,3.0
6820,Ginger Snaps,6,4.0
1226,"Quiet Man, The",6,3.5
886,Bulletproof,6,2.6666666666666665
87192,Attack the Block,6,3.5
86293,Arthur,6,3.0
135137,Pixels,6,2.5833333333333335
130634,Furious 7,6,2.75
2357,Central Station (Central do Brasil),6,4.416666666666667
1821,"Object of My Affection, The",6,2.6666666666666665
213,Burnt by the Sun (Utomlyonnye solntsem),6,3.8333333333333335
8493,Memphis Belle,6,3.0833333333333335
8531,White Chicks,6,2.8333333333333335
3594,Center Stage,6,3.25
136562,Steve Jobs,6,3.75
217,"Babysitter, The",6,2.3333333333333335
191,"Scarlet Letter, The",6,2.4166666666666665
1191,Madonna: Truth or Dare,6,3.5
1190,Tie Me Up! Tie Me Down! (¡Átame!),6,3.1666666666666665
160563,The Legend of Tarzan,6,3.0833333333333335
162350,The Magnificent Seven,6,3.5833333333333335
160980,Sully,6,3.1666666666666665
162606,The Accountant,6,3.0
162578,Kubo and the Two Strings,6,4.0
3766,Missing in Action,6,2.0833333333333335
1177,Enchanted April,6,4.0
139642,Southpaw,6,2.8333333333333335
4815,Hearts in Atlantis,6,2.9166666666666665
4812,SpaceCamp,6,2.1666666666666665
73268,Daybreakers,6,3.4166666666666665
91976,"Grey, The",6,2.9166666666666665
1809,Fireworks (Hana-bi),6,4.0
6974,"Freshman, The",6,3.0
4844,Bandits,6,2.6666666666666665
136598,Vacation,6,3.4166666666666665
2315,Bride of Chucky (Child's Play 4),6,2.1666666666666665
2306,Holy Man,6,2.5833333333333335
34332,Sky High,6,2.9166666666666665
4774,Big Trouble,6,2.1666666666666665
80166,"Switch, The",6,2.6666666666666665
7235,Ichi the Killer (Koroshiya 1),6,3.4166666666666665
7234,"Strada, La",6,4.25
50685,Waitress,6,3.8333333333333335
43560,Nanny McPhee,6,3.1666666666666665
2880,Armour of God (Long xiong hu di),6,3.0833333333333335
140711,American Ultra,6,2.6666666666666665
4754,"Wicker Man, The",6,3.9166666666666665
4748,3 Ninjas,6,2.0833333333333335
2282,Pecker,6,3.4166666666666665
7001,Invasion of the Body Snatchers,6,3.75
1082,"Candidate, The",6,3.5833333333333335
79185,Knight and Day,6,3.4166666666666665
78893,"Last Airbender, The",6,1.9166666666666667
851,Basquiat,6,2.8333333333333335
91128,"Rum Diary, The",6,3.5833333333333335
90522,Johnny English Reborn,6,3.0
1875,Clockwatchers,6,3.9166666666666665
142448,Everest,6,3.0833333333333335
52241,"Lookout, The",6,3.25
37720,"Exorcism of Emily Rose, The",6,2.9166666666666665
4676,Troop Beverly Hills,6,1.9166666666666667
155,Beyond Rangoon,6,2.4166666666666665
2261,One Crazy Summer,6,3.0
4616,Lean on Me,6,3.5
51939,TMNT (Teenage Mutant Ninja Turtles),6,3.0833333333333335
7064,Beauty and the Beast (La belle et la bête),6,3.25
75985,Repo Men,6,3.5
75805,"Bounty Hunter, The",6,2.75
88812,30 Minutes or Less,6,2.6666666666666665
42004,Transamerica,6,3.5
79242,"Kids Are All Right, The",6,2.9166666666666665
1083,"Great Race, The",6,3.3333333333333335
171,Jeffrey,6,3.8333333333333335
51834,Becoming Jane,6,2.9166666666666665
8254,Arizona Dream,6,4.25
8207,"Day of the Jackal, The",6,4.083333333333333
90249,Real Steel,6,3.0
149352,Daddy's Home,6,2.6666666666666665
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),6,4.666666666666667
2208,"Lady Vanishes, The",6,3.9166666666666665
132,Jade,6,2.8333333333333335
4564,Always,6,2.8333333333333335
4546,"Vanishing, The (Spoorloos)",6,3.9166666666666665
40581,Just Friends,6,2.9166666666666665
833,High School High,6,2.0
1931,Mutiny on the Bounty,6,4.166666666666667
4452,Made,6,2.6666666666666665
7164,Peter Pan,6,3.0833333333333335
828,"Adventures of Pinocchio, The",6,3.3333333333333335
89087,Colombiana,6,2.5
7101,Doc Hollywood,6,3.0
1126,Drop Dead Fred,6,2.8333333333333335
8154,"Dolce Vita, La",6,3.75
77866,Robin Hood,6,3.1666666666666665
4498,"Dead Pool, The",6,3.0
2184,"Trouble with Harry, The",6,3.4166666666666665
157699,Snowden,6,3.8333333333333335
3927,Fantastic Voyage,6,2.6666666666666665
3925,Stranger Than Paradise,6,3.9166666666666665
47640,Beerfest,6,3.5
3915,Girlfight,6,3.6666666666666665
179401,Jumanji: Welcome to the Jungle,6,3.6666666666666665
3993,Quills,6,3.0
3955,"Ladies Man, The",6,1.5833333333333333
48142,"Black Dahlia, The",6,3.25
81784,Morning Glory,6,2.6666666666666665
3985,"Eagle Has Landed, The",6,3.25
3987,Bounce,6,2.4166666666666665
7698,"China Syndrome, The",5,3.7
180985,The Greatest Showman,5,3.0
6832,Regarding Henry,5,3.6
183897,Isle of Dogs,5,3.5
2922,Hang 'Em High,5,3.6
6811,PCU,5,2.5
4021,Before Night Falls,5,4.3
4735,Ghosts of Mars,5,2.6
5092,Big Fat Liar,5,3.0
4030,Dracula 2000,5,1.8
8604,Taxi,5,3.2
3501,Murphy's Romance,5,2.3
